_id,definicion,etimologia,palabra
615e77cb94ee91f2ad614297,cualidad de tener el cráneo aplastado.,(πλατύς -εῖα -ύ: ancho; κεφαλή -ῆς: cabeza; -ια: forma sustantivos),platicefalia
615e77cb94ee91f2ad61431c,arte de gobernar un Estado; modo de llevar los asuntos.,(πολιτική -ῆς: la ciencia de los negocios del Estado < πόλις -εως: ciudad; -ική: ciencia de),política
615e77cb94ee91f2ad6142a9,luna llena.,(<em>plenus -a -um</em>: lleno; <em>luna -ae</em>: luna; -<em>io</em>: efecto),plenilunio
615e77cb94ee91f2ad6142ad,"instrumento sobre el cual se golpea con los dedos, o con un martillo adecuado, para explorar por percusión las cavidades naturales.",(πλῆξις -εως: golpe < πλήσσ[ττ]ω: golpear; μέτρον -ου: medida),plesímetro
615e77cb94ee91f2ad614323,relativo al pueblo o de la plebe; que es grato al pueblo.,(<em>popularis -e</em> < <em>populus -i</em>: pueblo; -<em>aris -e</em>: propio de),popular
615e77cb94ee91f2ad6142d0,incapacidad de regulación de la temperatura del cuerpo.,"(ποικίλος -η -ον: de varios colores, abigarrado; θερμός -ή -όν: caliente; -ια: forma sustantivos)",poiquilotermia
615e77cb94ee91f2ad614349,"consecuencias emocionales, mentales o fisiológicas que aparecen tras una lesión o enfermedad grave.",(<em>post</em>: después; τραῦμα -ατος: herida; -ικός -ή -όν: relativo a),postraumático
615e77cb94ee91f2ad6142d5,estado o condición de una planta de estambres poliadelfos.,"(πολύς, πολλή, πολύ: mucho; α: que comparte; δελφῦς -ύος: matriz,<em> que comparte el mismo vientre</em>; -ια: forma sustantivos)",poliadelfia
615e77cb94ee91f2ad61434c,que sale a la luz después de la muerte del padre o tutor.,(<em>post</em>: después; superlativo de<em> postumus -a -um:</em> lo que viene después),póstumo
615e77cb94ee91f2ad6142ea,prescripción de gran número de medicamentos o abuso de ellos.,"(πολύς, πολλή, πολύ: mucho; φάρμακον -ου: remedio; -ια: forma sustantivos)",polifarmacia
615e77cb94ee91f2ad6142f4,superficie plana limitada por todas partes por líneas rectas o curvas.,"(πολύς, πολλή, πολύ: mucho; γῶνος -ου: ángulo)",polígono
615e77cb94ee91f2ad614356,"banco de piedra, yeso u otra materia que se fabrica arrimado a las paredes, junto a las puertas de las casas.","(<em>podium -i</em>: zócalo, repisa < πούς, ποδός: pie; -ιον: forma diminutivos)",poyo
615e77cb94ee91f2ad6142f6,sustancia obtenida de otra por polimerización.,"(πολύς, πολλή, πολύ: mucho; μέρος -εος: parte)",polímero
615e77cb94ee91f2ad61435a,teoría que establece como único criterio de la verdad los resultados prácticos.,(πρᾶγμα -ατος: hecho; -ισμός: doctrina),pragmatismo
615e77cb94ee91f2ad6142fd,toda alteración que afecta a varios territorios nerviosos.,"(πολύς, πολλή, πολύ: mucho; νεῦρον -ου: nervio, fibra; πάθος -ους: enfermedad, sentimiento; -ια: forma sustantivos)",polineuropatía
615e77cb94ee91f2ad61435c,"prefacio, prólogo, etc.",(<em>prae</em>: adelante; <em>ambulo -are</em>: vagar),preámbulo
615e77cb94ee91f2ad6142fe,expresión algebraica de varios términos.,"(πολύς, πολλή, πολύ: mucho; νόμος -ου: norma, división; -<em>io</em>: efecto)",polinomio
615e77cb94ee91f2ad61437c,tener el primer lugar en una asamblea.,(<em>prae</em>: adelante; <em>sedeo -es -ere</em>: sentarse),presidir
615e77cb94ee91f2ad614312,carbohidrato que contiene tres o más moléculas de carbohidratos simples.,"(πολύς, πολλή, πολύ: mucho; σάκχαρ -αρος: azúcar, término de origen sánscrito ya que se importaba de India el azúcar de bambú; <em>-ido</em>:<em> </em>derivado de)",polisacárido
615e77cb94ee91f2ad614380,extravío de la naturaleza en las leyes de la generación.,(<em>praeter</em>: más allá; <em>generatio -onis</em> < participio pasivo de <em>genero -are</em><em> -avi -atum</em>: engendrar; -<em>io -ionis</em>: resultado),pretergeneración
615e77cb94ee91f2ad614317,ingreso de más de un espermatozoide en el óvulo.,"(πολύς, πολλή, πολύ: mucho; σπέρμα -ατος: semilla; -ια: forma sustantivos)",polispermia
615e77cb94ee91f2ad61431d,relativo a la ciudad o quien es versado en la política o que se ocupa de ella.,(πόλις -εως: ciudad; -ικός -ή -όν: relativo a),político
615e77cb94ee91f2ad6143ab,"cuidar, hacer esfuerzos para conseguir lo que se desea.",(<em>pro</em>: adelante; <em>curo -are</em>: curar < <em>cura -ae</em>: cuidado),procurar
615e77cb94ee91f2ad61431f,secreción urinaria excesiva.,"(πολύς, πολλή, πολύ: mucho; οὖρον -ου: orina; -ια: forma sustantivos)",poliuria
615e77cb94ee91f2ad6143ba,"que anda huyendo, fugitivo.",(<em>pro</em>: adelante; <em>fuga -ae</em>: huida),prófugo
615e77cb94ee91f2ad61432d,derivado pirrólico sin hierro ni magnesio producido por numerosas plantas y tejidos de animales.,(πορφύρα -ας: púrpura; -<em>ina</em>: sustancia química),porfirina
615e77cb94ee91f2ad614343,parte de la terapéutica que trata de las dosis en que deben administrarse los medicamentos. Sinónimo dosología.,(πόσος -η -ον: ¿qué cantidad?; λόγος -ου: estudio; -ια: forma sustantivos),posología
615e77cb94ee91f2ad6143bc,síndrome genético que consiste en un envejecimiento acelerado y prematuro.,"(πρό: en favor de; γῆρας -αος: vejez, ancianidad; -ια: forma sustantivos)",progeria
615e77cb94ee91f2ad614357,ejercicio que bajo la dirección de un maestro y por cierto tiempo tienen que hacer algunos para habilitarse y poder ejercer públicamente su profesión.,"(πρακτική -ῆς: la ciencia práctica < πράσσ[ττ]ω: acabar, realizar)",práctica
615e77cb94ee91f2ad6143c1,"malformación de la mandíbula inferior de las personas, consistente en el adelantamiento excesivo de ésta respecto a la superior.",(πρό: hacia adelante; γνάθος -ου: mandíbula; -ισμός: sistema),prognatismo
615e77cb94ee91f2ad614385,que está más allá del estado natural de una cosa.,"(<em>praeter</em>: más allá; <em>naturalis -e</em> < <em>natura -ae</em>: naturaleza < participio futuro femenino de<em> nascor, nasci, natus sum</em>: nacer; -<em>alis -e</em>: referente a)",preternatural
615e77cb94ee91f2ad6143d1,"acción de promocionar a una persona, un producto, un servicio, etc.","(<em>pro</em>: hacia delante; participio pasivo de <em>moveo -es -ere, movi, motum</em>: mover; -<em>io -ionis</em>: resultado)",promoción
615e77cb94ee91f2ad614393,"respecto de una persona, hijo de su tío o tía.",(<em>consobrinus primus</em>: primo hermano o carnal <em>< cum</em>: con; <em>sobrinus -a -um</em>: primo hermano; <em>primus -a -um</em>: primero),primo
615e77cb94ee91f2ad614398,"cuerpo terminado por dos caras planas, paralelas e iguales que se llaman bases, y por tantos paralelogramos cuantos lados tenga cada base. Si estas son triángulos, el prisma se llama triangular; si pentágonos, pentagonal, etc.",(πρίσμα -ατος: objeto aserrado < πρίω: aserrar; -μα: resultado),prisma
615e77cb94ee91f2ad6143f0,"favorable, propicio, venturoso.",(<em>prosperus -a -um</em> < <em>pro</em>: por; <em>spes -ei</em>: esperanza; <em>-rus -a -um</em>: forma adjetivos),próspero
615e77cb94ee91f2ad614399,gracia o prerrogativa.,"(<em>privus -a -um</em>: propio, peculiar; <em>lex, legis</em>: ley)",privilegio
615e77cb94ee91f2ad61439c,"prolongación tubular de la nariz o de la boca de algunos animales, en especial de algunos insectos y del elefante.",(πρό: hacia adelante; βόσκω: alimentar; εἶδος -εος: figura),probóscide
615e77cb94ee91f2ad6143b0,"corpúsculo pluricelular que se forma a partir de la ovocélula fecundada, antes de alcanzar el estado de embrión globular.","(πρό: hacia adelante; ἐν: lugar en; βρύω: brotar, surgir, saltar;<em> -on</em>: aumentativo)",proembrión
615e77cb94ee91f2ad6143bb,que llega o está muy debajo de la superficie; que está lejos hacia dentro,(<em>pro</em>: adelante; <em>fundus-i</em>: el fondo),profundo
615e77cb94ee91f2ad6143c7,hombre ilustre.,(<em>pro</em>: adelante; <em>homo -inis</em>: hombre),prohombre
615e77cb94ee91f2ad6143ec,figura retórica que personifica animales y seres inanimados.,"(προσωποποιїα -ας: personificación < πρός: cercanía; ὤψ, ὠπός: vista, cara; ποιέω: hacer)",prosopopeya
615e77cb94ee91f2ad6143f4,inflamación de la próstata.,"(πρό: hacia adelante; στατός -ή -όν: parado, adjetivo verbal de ἵστημι: poner en pie; -ιτις: inflamación)",prostatitis
615e77cb94ee91f2ad614252,mineral brillante de color amarillo oro.,"(πῦρ, πυρός: fuego; -ιτης: idea de piedra)",pirita
615e77cb94ee91f2ad614263,dihidroxiderivado del pirrol de fórmula C4H7N que se obtiene de éste por reducción con polvo de cinc y ácido acético.,"(πῦρ, πυρός: fuego; -<em>ol</em>: apócope de <em>oleum -i</em>: aceite; -<em>ina</em>: sustancia química)",pirrolina
615e77cb94ee91f2ad614285,"parte líquida de la sangre, que contiene en suspensión los elementos sólidos componentes de ésta.",(πλάσμα -ατος: invención < πλάσσ[ττ]ω: restaurar; -μα: resultado),plasma
615e77cb94ee91f2ad6142cb,"de la poesía, arte de la poesía; obra, que da reglas acerca de la poesía.","(ποιητική -ῆς: don poético < ποιέω: hacer, fabricar; se sobreentiende τέχνη: arte, técnica; -της: que hace; -ικός -ή -όν: relativo a)",poética
615e77cb94ee91f2ad6142db,que tiene varias cabezas.,"(πολύς, πολλή, πολύ: mucho; κεφαλή -ῆς: cabeza)",policéfalo
615e77cb94ee91f2ad6142e7,talento de muchas actividades.,"(πολύς, πολλή, πολύ: mucho; ἔργον -ου: trabajo, obra; -ια: forma sustantivos)",poliergía
615e77cb94ee91f2ad6142eb,grupo taxonómico que seorigina en diversas líneas de descendencia.,"(πολύς, πολλή, πολύ: mucho; φῦλον -ου: raza, linaje; -τος -η -ον: forma adjetivos; -ικός -ή -όν: relativo a)",polifilético
615e77cb94ee91f2ad6142fc,inflamación que afecta de forma simultánea a varios nervios periféricos y produce alteraciones sensitivomotoras.,"(πολύς, πολλή, πολύ: mucho; νεῦρον -ου: nervio, fibra; -ιτις: inflamación)",polineuritis
615e77cb94ee91f2ad614309,"armazón calcáreo que forma la base sólida de las colonias de coral, que a veces se desarrolla en grandes masas.","(πολύς, πολλή, πολύ: mucho; πούς, ποδός: pie)",polípero
615e77cb94ee91f2ad61430a,núcleo de la célula con un genotipo formado por más de dos juegos de cromosomas.,"(πολύς, πολλή, πολύ: mucho; πλόος -ου: barco, estela dejada por el barco en el mar, <em>que lo divide</em>; εἶδος -εος: figura)",poliploide
615e77cb94ee91f2ad61432f,"espectáculo, texto o producto audiovisual que utiliza la prostitución.","(πορνή -ῆς: prostituta; γράφω: describir, escribir; -ια: forma sustantivos)",pornografía
615e77cb94ee91f2ad614344,poner una cosa después de otra; tener en menos.,(<em>post</em>: después; <em>pono -is -ere</em>: poner),posponer
615e77cb94ee91f2ad614345,"sufrir atraso, dejar para más adelante.",(<em>post</em>: después; <em>tergum -i</em>: espalda; -<em>ar</em>: sufijo verbal),postergar
615e77cb94ee91f2ad614361,"distinguido, ilustre, muy famoso.",(<em>prae</em>: delante; <em>clarus -a -um</em>: claro),preclaro
615e77cb94ee91f2ad61436c,"antelación, preferencia.","(<em>prae</em>: adelante; <em>latio -onis</em>: acción de llevar, participio pasivo de <em>fero, fers, ferre, tuli, latum</em>: llevar; <em>-io -ionis</em>: resultado)",prelación
615e77cb94ee91f2ad61436d,alto funcionario religioso.,"(<em>prae</em>: adelante; participio pasivo de <em>fero, fers, ferre, tuli, latum</em>: llevar)",prelado
615e77cb94ee91f2ad614384,"dejar pasar, omitir.",(<em>praeter</em>: excepto; <em>mitto -is -ere</em>: enviar),pretermitir
615e77cb94ee91f2ad6143a7,inflamación del recto.,"(πρωκτός -οῦ: ano, recto; -ιτις: inflamación)",proctitis
615e77cb94ee91f2ad6143b4,primera fase de la mitosis y de la meiosis. En ella se produce la condensación del ADN que existe dentro del cromosoma y el desarrollo bipolar del huso mitótico.,"(πρό: previo; φάσις -εως: aparición, declaración < φαίνω: mostrar, brillar; <em>-e</em>: modo)",profase
615e77cb94ee91f2ad6143b9,higiene preventiva; tratamiento o régimen que preserva de una enfermedad.,(πρό: antes; φύλαξις -εως: guardián < φθλάσσ[ττ]ω: guardar),profilaxis
615e77cb94ee91f2ad6143ca,tratado preliminar de una obra.,"(πρό: antes; λεγόμενον -η -ον: lo que se habla, presente de participio medio de λέγω: decir)",prolegómeno
615e77cb94ee91f2ad6143cd,"alargar, extender espacio o tiempo.",(<em>pro</em>: hacia delante; <em>longus -a -um</em>: largo; -<em>ar</em>: sufijo verbal),prolongar
615e77cb94ee91f2ad6143e0,actitud que adopta el suplicante cuando se prosterna y lleva su mano derecha a los labios.,(πρός: hacia; κίνημα-ατος: movimiento < κινέω: mover),proscinema
615e77cb94ee91f2ad6143f9,maduración de las gónadas masculinas antes que las gónadas femeninas en organismos hermafroditas.,"(πρῶτος -η -ον: primero; ἀνήρ, ἀνδρός: varón; -ια: forma sustantivos)",protandria
615e77cb94ee91f2ad61421e,formación de las rocas.,"(πέτρα -ας: roca; γένος -εος: origen, nacimiento; -σις: acción)",petrogénesis
615e77cb94ee91f2ad614235,"silicato natural de magnesio, variedad de serpentina.",(πικρός -ά -όν: amargo; λίθος -ου: piedra; -α: forma sustantivos),picrolita
615e77cb94ee91f2ad614236,"sustancia amarga, de aspecto parecido a la miel.","(πικρός -ά -όν: amargo; <em>mel, melis</em>: miel)",picromiel
615e77cb94ee91f2ad614238,fervor en las prácticas religiosas; compasión ante una persona que sufre.,"(<em>pietas -atis</em> < <em>pius -a -um</em>: pío, piadoso; <em>-tas -</em><em>tatis</em>: característica)",piedad
615e77cb94ee91f2ad614253,artista que lanza proyectiles por medio del fuego.,"(πῦρ, πυρός: fuego; βάλλω: lanzar, echar; ­ιστής: ocupación)",pirobalista
615e77cb94ee91f2ad61425b,obsesión por el fuego.,"(πῦρ, πυρός: fuego; μανία -ας: locura)",piromanía
615e77cb94ee91f2ad614262,compuesto heterocíclico nitrogenado que se obtiene del alquitrán de hulla.,"(πῦρ, πυρός: fuego; -<em>ol</em>: apócope de<em> oleum -i</em>: aceite)",pirrol
615e77cb94ee91f2ad614264,"arte de criar peces en un río, estanque o lago.","(<em>piscis -is:</em> pez; participio futuro femenino de <em>colo -is -ere, colui, cultum</em>: cultivar, criar)",piscicultura
615e77cb94ee91f2ad614274,"diagrama a escala, mapa; intención, proyecto; modelo sistemático de una actuación pública o privada, que se elabora anticipadamente para dirigirla y encauzarla.",(del francés antiguo<em> plant</em>: diseño),plan
615e77cb94ee91f2ad61428c,"fusión de protoplasmos, sin la fusión de sus raíces.",(πλάσμα -ατος: invención < πλάσσ[ττ]ω: restaurar; -μα: resultado; γάμος -ου: matrimonio; -ια: forma sustantivos),plasmogamia
